url,headline,datetime,organization,caa,fact_check_details
https://factcheck.afp.com//afp-photo-taken-during-anti-citizenship-law-protests-lucknow-india-december-2019,"This is an AFP photo taken during anti-citizenship law protests in Lucknow, India in December 2019",2020-03-09,AFP,Yes,"A photo of a policeman throwing an object has been shared repeatedly in multiple Facebook and Twitter posts which claim it shows a policeman participating in sectarian violence in the Indian capital of Delhi in February 2020. The claim is false; the image is an AFP photo of a police officer taken in December 2019 during clashes with anti-citizenship law protesters in Lucknow, a major city in north India."
https://factcheck.afp.com//afp-photo-policeman-threatening-child-baton-during-clashes-bangladesh-2010,This is an AFP photo of a policeman threatening a child with a baton during clashes in Bangladesh in 2010,2020-03-04,AFP,Yes,A photo has been shared tens of thousands of times in social media posts in India which claim it shows a Delhi police officer threatening a child with his baton during anti-citizenship law protests in the country’s capital. The claim is false; this photo actually shows a Bangladeshi police officer raising his baton at a child during a protest in Dhaka in 2010.
https://factcheck.afp.com//experts-india-refute-misleading-claim-china-made-holi-festival-goods-are-infected-coronavirus,Experts in India refute misleading claim that China-made Holi festival goods are infected with coronavirus,2020-02-27,AFP,No,"A claim that Chinese goods imported for the Holi festival in India should be avoided because they are infected with the novel coronavirus has been shared multiple times on Facebook, Twitter and WhatsApp. The claim is misleading; the World Health Organization (WHO) told AFP that the virus does not last long on inanimate surfaces, so it is unlikely imported goods would remain infectious; the Toy Association of India told AFP the virus would not survive on a shipment of Holi festival items as the journey from China generally takes at least two weeks.  "
https://factcheck.afp.com//indian-health-authority-refutes-hoax-report-coronavirus-case-uttar-pradesh-district,Indian health authority refutes hoax report of coronavirus case in Uttar Pradesh district,2020-02-24,AFP,No,"A claim that a man infected with an acute case of novel coronavirus has been admitted to a hospital in a town in Uttar Pradesh, India has been shared multiple times on Facebook and Twitter. This claim is false; the district’s health authority said there are no confirmed novel coronavirus patients in the area."
https://factcheck.afp.com//indian-health-authorities-dismiss-hoax-report-novel-coronavirus-case-east-indian-state,Indian health authorities dismiss hoax report of novel coronavirus case in east Indian state,2020-02-17,AFP,No,"A post has been shared multiple times on Facebook that claims a doctor in Purnea, a district in the east Indian state of Bihar, has identified a novel coronavirus patient. This claim is false; the local health authority said that there are no confirmed novel coronavirus patients in the area as of February 14, 2020. The doctor named in the misleading Facebook post also called the claim “baseless and false."""
https://factcheck.afp.com//video-shows-workmen-uncovering-bat-infested-roof-us-state-florida-2011,This video shows workmen uncovering a bat-infested roof in the US state of Florida in 2011,2020-02-07,AFP,No,A video showing scores of bats nesting under tiles of a roof has been viewed tens of thousands of times in multiple posts on Facebook that it shows the cause of the 2019 novel coronavirus outbreak in China. The claim is false; the video has circulated online since at least July 2011 and actually shows repairs being made to the roof of a bat-infested house in the city of Miami in the United States.
https://factcheck.afp.com//2015-reuters-photo-traffic-beijing,This is a 2015 Reuters photo of traffic in Beijing,2020-01-23,AFP,No,"An image has been shared hundreds of times in Facebook posts that claim that it shows a massive traffic jam in southern India after a regional harvest festival. The claim is false; the photo was actually taken in 2015 by the Reuters news agency and shows a giant tailback on an expressway in Beijing, China. "
https://factcheck.afp.com//1998-associated-press-video-us-british-attack-iraq,This is a 1998 Associated Press video of a US-British attack on Iraq,2020-01-13,AFP,No,"A video has been viewed hundreds of thousands of times in Facebook and YouTube posts which claim it shows a US attack on the Iranian capital on January 8, 2020. The claim is false; the video was actually published by the Associated Press news agency in December 1998 and shows a joint US-British military offensive in Iraq."
https://factcheck.afp.com//footage-has-been-taken-video-game,This footage has been taken from a video game,2020-01-09,AFP,No,"A video has been viewed thousands of times in Facebook and Twitter posts that claim it is aerial footage of a US drone strike killing a top Iranian military commander General Qassem Soleimani ""in Iran"". The claim is false; the footage is actually from a military simulation video game; Soleimani was killed on January 3, 2020 by a US strike in Baghdad, Iraq."
https://factcheck.afp.com//photo-shah-rukh-khan-london-2012-police-deny-khan-was-ever-arrested,This is a photo of Shah Rukh Khan in London in 2012 -- police deny Khan was ever arrested,2020-01-07,AFP,No,"A photo of Indian actor Shah Rukh Khan has been shared hundreds of times in multiple Facebook and Twitter posts that claim that it shows the Bollywood star being arrested at London’s Heathrow Airport on December 28, 2019 after attempting to protest in the UK against  India's new citizenship law. The claim is false; the photo has actually circulated online since 2012 in reports about Khan visiting the BBC office in London for an interview; London’s Metropolitan Police said that they had not arrested Khan. "
https://factcheck.afp.com//old-photo-was-taken-during-march-2011-protest-northern-indian-city-lucknow,This old photo was taken during a March 2011 protest in the northern Indian city of Lucknow,2019-12-27,AFP,Yes,A photo has been shared hundreds of times in multiple Facebook and Twitter posts alongside a claim that it shows an Indian police officer stomping on the head of a student protester from New Delhi’s Jamia Millia Islamia university. The claim is false; the photo was taken during a protest in the northern Indian city of Lucknow in March 2011. 
https://factcheck.afp.com//video-shows-funeral-indian-army-soldier-was-held-day-hyderabad-attack,This video shows the funeral of an Indian army soldier that was held a day before the Hyderabad attack,2019-12-12,AFP,No,"A video has been viewed more than a million times in Facebook, Twitter and YouTube posts that claim the footage shows the funeral of a 27-year-old veterinary doctor who was gang raped and killed on November 27, 2019 in Hyderabad, a major city in southern India. The claim is false; the video actually shows the funeral of an Indian army soldier in a village in west India which was held on November 26, a day before the attack in Hyderabad."
https://factcheck.afp.com//video-shows-police-different-state-hitting-suspect-unrelated-rape-case,This video shows police in a different state hitting a suspect in an unrelated rape case,2019-12-11,AFP,No,A video has been viewed tens of thousands of times in multiple Facebook posts that claim it shows police beating a suspect in a high profile rape and murder case that happened in Hyderabad on November 27. The claim is false; the video actually shows police in the neighboring state of Andhra Pradesh hitting a man accused of rape; the footage had circulated online prior to the Hyderabad attack.
https://www.indiatoday.in/fact-check/story/shahrukh-delhi-violence-1650347-2020-02-26,Fact Check: Delhi’s infamous Shahrukh has nothing to do with this budding actor,2020-02-27,India Today,No,ConclusionAnurag Mishra and Shahrukh are two different people
https://www.indiatoday.in/fact-check/story/tasbih-muslims-maharashtra-1624274-2019-12-02,Fact Check: The truth behind police distributing ‘tasbih’ to Muslims in Maharashtra,2019-12-02,India Today,No,ConclusionThe viral video is from the National Integration Week observed every year.
https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,Fact Check: Holding breath for 10 seconds is not a coronavirus test,2020-03-23,India Today,No,"ConclusionNo, you can’t test for coronavirus like this"
https://www.indiatoday.in/fact-check/story/fake-news-dcp-amit-sharma-1649984-2020-02-25,Fact Check: Fake news about DCP’s death in Delhi violence goes viral,2020-02-25,India Today,Yes,"ConclusionTill the time of filing this story, DCP Sharma was out of danger."
https://www.indiatoday.in/fact-check/story/fact-check-viral-sanitiser-burn-1659085-2020-03-24,Fact Check: Do you risk burning your hands after applying sanitisers?,2020-03-24,India Today,No,ConclusionIt is a hoax. Alcohol in hand sanitisers evaporate completely once applied on the hands
https://www.indiatoday.in/fact-check/story/billboard-australia-islam-claim-fact-check-1655189-2020-03-13,Fact Check: This viral sign taking a dig at Islam is not a real billboard,2020-03-13,India Today,No,ConclusionNo such hoarding has been put up. The image was created through an app.
https://www.indiatoday.in/fact-check/story/fact-check-detention-centre-baby-mother-1631989-2019-12-27,Fact check: Pic of woman breastfeeding baby across fence is not from detention camp in India ,2019-12-27,India Today,Yes,ConclusionThe image is from Argentina.
https://www.indiatoday.in/fact-check/story/nepali-tiktok-starts-fact-check-finnish-minister-1632424-2019-12-29,Fact Check: Nepali Tiktok stars photo passed off as Finnish ministers,2019-12-30,India Today,No,ConclusionThis is a viral image of four Tiktok stars in Nepal. 
https://www.indiatoday.in/fact-check/story/fact-check-naseemuddin-siddiqui-amit-malviya-sambit-patra-1633410-2020-01-02,Fact check: Nasimuddin Siddiqui targetted for a radical Muslim comment that he didn't make ,2020-01-02,India Today,No,ConclusionThe person seen in the viral video is Samajwadi leader Maviya Ali and not Nasimmudin Siddiqui.
https://www.indiatoday.in/fact-check/story/china-permission-court-kill-thousands-coronavirus-petients-viral-1644347-2020-02-07,"Fact Check: No, China has not sought permission to kill 20,000 coronavirus patients",2020-02-09,India Today,No,"ConclusionNo media outlet has reported it. Also, the claim originates from a rather suspicious website."
https://www.indiatoday.in/fact-check/story/akshay-kumar-nathuram-godse-mahatma-gandhi-tweet-viral-1624249-2019-12-01,"Fact Check: No, Akshay Kumar never said this about Nathuram Godse",2019-12-01,India Today,No,ConclusionThe viral post is the screenshot of a tweet from a fake account.
https://www.indiatoday.in/fact-check/story/viral-audio-clip-coronavirus-not-dr-devi-shetty-1657486-2020-03-19,Fact Check: This viral audio clip on coronavirus is not Dr Devi Shetty's,2020-03-19,India Today,No,"ConclusionThe viral clip has been falsely attributed to Dr Devi Shetty.
"
https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22,Fact Check: This picture of coffins has no relation to Covid-19 deaths in Italy,2020-03-22,India Today,No,ConclusionThe picture is indeed from Italy but is seven years old and has nothing to do with the coronavirus outbreak.
https://www.indiatoday.in/fact-check/story/has-covid19-lockdown-returned-dolphins-swans-italian-waterways-1658457-2020-03-22,Fact Check: Has the Covid-19 lockdown returned dolphins and swans to Italian waterways?,2020-03-22,India Today,No,ConclusionSuch sightings are not a new phenomena and have no relation to the lockdown.
https://www.indiatoday.in/fact-check/story/woman-slapping-girl-viral-linking-caa-flash-mob-1637219-2020-01-15,Fact Check: Hilarious video of woman slapping girl goes viral linking it to CAA,2020-01-16,India Today,Yes,ConclusionFour-year-old video of flash mob dance has no relation to CAA.
https://www.indiatoday.in/fact-check/story/images-fake-notes-telangana-virla-link-rss-gujarat-1636876-2020-01-14,Fact Check: Images of fake notes from Telangana go viral linking them to RSS and Gujarat,2020-01-14,India Today,No,"ConclusionImages are from Telangana. No proof of RSS connection with Ketan Dave, also linked to fake notes.
"
https://www.indiatoday.in/fact-check/story/viral-post-china-whistleblower-doctor-tea-cures-coronavirus-1659303-2020-03-24,Fact Check: Viral post claims China's whistleblower doctor suggested tea cures Covid-19,2020-03-24,India Today,No,"ConclusionNo scientific proof as of yet, CNN didn’t publish this news."
https://www.indiatoday.in/fact-check/story/bogus-info-spraying-chemicals-kill-coronavirus-viral-truth-1657189-2020-03-18,Fact Check: Bogus info about govt spraying chemicals to kill coronavirus goes viral,2020-03-19,India Today,No,ConclusionThere is no such action plan by the government.
https://www.indiatoday.in/fact-check/story/false-coronavirus-quote-attributed-us-president-donald-trump-1657927-2020-03-20,Fact check: False coronavirus quote attributed to US President Donald Trump,2020-03-20,India Today,No,ConclusionThe quote has been on the internet for over a decade attributing it to different people at different times.
https://www.indiatoday.in/fact-check/story/old-pictures-kanika-kapoor-prince-charles-viral-coronavirus-royal-1659755-2020-03-25,Fact Check: Old pictures of Kanika Kapoor with Prince Charles go viral after coronavirus hits royal family,2020-03-26,India Today,No,ConclusionViral pictures of Kanika Kapoor meeting Prince Charles are old.
https://www.indiatoday.in/fact-check/story/fact-check-visuals-croatia-earthquake-passed-corona-crisis-italy-1659743-2020-03-25,Fact Check: Visuals from Croatia earthquake passed off as corona crisis in Italy,2020-03-25,India Today,No,ConclusionThe images are from Croatia after it was hit by an earthquake on March 22.
https://www.indiatoday.in/fact-check/story/coronavirus-home-remedies-hairdryer-hot-air-application-true-false-1656975-2020-03-18,Fact Check: Do not trust this viral remedy of using hairdryer to cure coronavirus,2020-03-18,India Today,No,ConclusionThere is no proven evidence that hot air application through a hairdryer will cure coronavirus.
https://www.indiatoday.in/fact-check/story/do-not-believe-this-home-remedy-cure-covid-19-1660728-2020-03-28,Fact Check: Don't believe this home remedy to cure Covid-19,2020-03-28,India Today,No,ConclusionThere is no scientific proof of the claim; WHO does not mention this remedy.
https://www.indiatoday.in/fact-check/story/fact-check-viral-video-police-lathi-charge-not-delhi-1650859-2020-02-28,Fact Check: This viral video of police lathi-charge is not from Delhi ,2020-02-28,India Today,Yes,"ConclusionThis incident happened in Bulandshahr, Uttar Pradesh, in December last year."
https://www.indiatoday.in/fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12,"Fact Check: No, this US hospital did not say alcohol can keep Covid-19 at bay",2020-03-12,India Today,No,ConclusionSaint Luke's Hospital hasn't released any such advisory.
https://www.indiatoday.in/fact-check/story/did-policeman-get-beaten-up-while-enforcing-corona-lockdown-1660775-2020-03-28,Fact Check: Did a policeman get beaten up while enforcing corona lockdown?,2020-03-28,India Today,No,ConclusionThe photos are three years old and have nothing to do with the coronavirus lockdown.
https://www.indiatoday.in/fact-check/story/fact-check-bangla-second-language-london-viral-social-media-1627457-2019-12-11,"Fact Check: No, Bangla has not been declared the second language of London",2019-12-13,India Today,No,ConclusionThe British government has made no such announcement
https://www.indiatoday.in/fact-check/story/fact-check-is-amit-shah-touching-feet-swami-nithyananda-1626737-2019-12-09,Fact Check: Is this Amit Shah touching the feet of Swami Nithyananda?,2019-12-09,India Today,No,"ConclusionThe man touching the feet of Nithyananda is the High Commissioner of Mauritius in India, Jagdishwar Goburdhun. "
https://www.indiatoday.in/fact-check/story/fact-check-will-tata-group-not-hire-from-jnu-anymore-1639916-2020-01-24,Fact Check: Will Tata Group not hire from JNU anymore?,2020-01-24,India Today,No,ConclusionTata Group has not made any such announcement
https://www.indiatoday.in/fact-check/story/panic-buying-germany-viral-video-shopping-ration-aldi-store-1657875-2020-03-20,Fact check: Panic buying in Germany? This video is 9 years old,2020-03-20,India Today,No,ConclusionThe video is 9 years old and has nothing to do with Covid-19.
https://www.indiatoday.in/fact-check/story/fact-check-photo-eid-procession-bangladesh-passed-cab-protest-mumbai-1628331-2019-12-14,Fact Check: Photo of Eid procession in Bangladesh passed off as CAB protest in Mumbai,2019-12-15,India Today,Yes,ConclusionImage is from Eid procession in Bangladesh
https://www.indiatoday.in/fact-check/story/fact-check-world-not-going-to-end-on-april-29-1654963-2020-03-12,Fact Check: World is not going to end on April 29,2020-03-15,India Today,No,ConclusionThe world will not end as this asteroid will fly past Earth at an approximate distance of 3.9 million miles. 
https://www.indiatoday.in/fact-check/story/fact-check-is-this-baby-dalai-lama-with-mahatma-gandhi-1644794-2020-02-09,Fact Check: Is this baby Dalai Lama with Mahatma Gandhi?,2020-02-09,India Today,No,ConclusionViral photo is morphed.
https://www.indiatoday.in/fact-check/story/fact-check-photoshopped-image-of-floating-rock-flies-around-internet-1626456-2019-12-08,Fact Check: Photoshopped image of 'floating rock' flies around Internet,2019-12-08,India Today,No,ConclusionIt is a photoshopped image.
https://www.indiatoday.in/fact-check/story/who-never-asked-people-avoid-bakery-items-due-to-coronavirus-1661076-2020-03-29,Fact Check: WHO never asked people to avoid bakery items due to coronavirus,2020-03-29,India Today,No,"ConclusionWHO has not issued any such advisory. Till now, there is no evidence that bakery items get easily contaminated by coronavirus."
https://www.indiatoday.in/fact-check/story/viral-video-mass-graves-dead-bodies-italy-tv-series-pandemic-1660116-2020-03-26,Fact Check: This viral video of mass graves is not from Italy but from a TV series,2020-03-26,India Today,No,ConclusionThe viral video is part of a TV series called Pandemic.
https://www.indiatoday.in/fact-check/story/fact-check-false-claim-saying-modi-pays-tribute-godse-resurfaces-1637965-2020-01-18,Fact Check: False claim saying Modi pays tribute to Godse resurfaces,2020-01-18,India Today,No,ConclusionModi is not paying tribute to Godse but Deen Dayal Upadhyaya.
https://www.indiatoday.in/fact-check/story/fact-check-now-laxmi-faces-the-chhapaak-of-fake-news-1635400-2020-01-09,Fact Check: Now Laxmi faces the 'Chhapaak' of fake news,2020-01-09,India Today,No,ConclusionLaxmi Agarwal has not made any such statement.
https://www.indiatoday.in/fact-check/story/social-media-users-give-misleading-twist-pm-modi-janta-curfew-1658195-2020-03-21,Fact Check: Social media users give misleading twist to PM Modi's concept of 'Janta curfew',2020-03-21,India Today,No,ConclusionThere is no scientific proof to the claim as yet.
https://www.indiatoday.in/fact-check/story/indira-gandhi-enter-jnu-police-sitaram-yechury-apologise-jnu-emergency-1635860-2020-01-10,Fact Check: Did Indira Gandhi enter JNU with police and force Sitaram Yechury to apologise?,2020-01-11,India Today,No,ConclusionIndira Gandhi did not enter JNU with police and beat Sitaram Yechury. She did not force Yechury to resign or read an apology for protesting against Emergency.
https://www.indiatoday.in/fact-check/story/fact-check-co-workers-prank-goes-viral-with-deadly-claim-1637636-2020-01-17,Fact Check: Co-workers prank goes viral with deadly claim,2020-01-17,India Today,No,"ConclusionThe man in the viral image didn’t suffer a heart attack, he actually has fallen asleep."
https://www.indiatoday.in/fact-check/story/fact-check-women-day-picture-maharashtra-goes-viral-misleading-claim-1653748-2020-03-08,Fact Check: Women's Day picture from Maharashtra goes viral with misleading claim,2020-03-15,India Today,No,ConclusionThe 14-year-old girl was made DSP for a day in Maharashtra's Buldhana district as part of International Women's Day celebrations.
https://www.indiatoday.in/fact-check/story/fact-check-did-balotelli-make-a-snide-remark-about-messi-1633449-2020-01-02,Fact Check: Did Balotelli make a snide remark about Messi?  ,2020-01-02,India Today,No,ConclusionBalotelli never said this.
https://www.indiatoday.in/fact-check/story/fact-check-are-these-siblings-from-one-mother-half-true-1638648-2020-01-20,Fact Check: Are these 69 siblings from one mother? It's half true,2020-01-21,India Today,No,ConclusionThe image is of a man who had multiple wives and children
https://www.indiatoday.in/fact-check/story/fact-check-republican-congressman-targets-obama-on-iran-with-morphed-image-1634796-2020-01-07,Fact Check: Republican Congressman targets Obama on Iran with morphed image,2020-01-07,India Today,No,"ConclusionThe viral image is morphed.

 "
https://www.indiatoday.in/fact-check/story/disgusting-video-woman-mixing-urine-food-goes-viral-with-communal-spin-1651746-2020-03-02,Fact Check: Disgusting video of woman mixing urine in food goes viral with communal spin,2020-03-02,India Today,No,ConclusionThe incident is nine years old and the maid was not a Muslim.
https://www.indiatoday.in/fact-check/story/fact-check-no-india-has-not-developed-any-treatment-for-coronavirus-1648091-2020-02-19,"Fact Check: No, India has not developed any treatment for coronavirus",2020-02-19,India Today,No,"ConclusionThe headline of the viral article is misleading. So far, India has not claimed any such discovery."
https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-mother-fox-feeding-koalas-during-australia-bushfires-1640381-2020-01-26,Fact Check: Truth behind mother fox feeding koalas during Australia bushfires,2020-01-26,India Today,No,ConclusionSix-year-old video has no relation with Australian bushfires. Mother fox is feeding her kits and not koalas.
https://www.indiatoday.in/fact-check/story/fact-check-bullied-australian-kid-quaden-bayles-did-not-commit-suicide-1654081-2020-03-09,Fact Check: Bullied Australian kid Quaden Bayles did not commit suicide,2020-03-09,India Today,No,ConclusionThis is a hoax
https://www.indiatoday.in/fact-check/story/fact-check-amanatullah-khan-tweet-doctored-to-give-it-communal-twist-1646234-2020-02-13,Fact Check: Amanatullah Khan's tweet doctored to give it communal twist,2020-02-13,India Today,Yes,ConclusionAmanatullah Khan's tweet was doctored
https://www.indiatoday.in/fact-check/story/fact-check-did-a-woman-throw-dirty-water-at-arvind-kejriwal-1642646-2020-02-02,Fact Check: Did a woman throw dirty water at Arvind Kejriwal?,2020-02-02,India Today,No,Conclusion Viral photo is of Kejriwal campaigning for the Bawana by-election in August 2017. No incident of anyone throwing water on him that time was reported.
https://www.indiatoday.in/fact-check/story/fact-check-has-saamana-changed-masthead-to-green-with-secular-tagline-1625247-2019-12-04,Fact Check: Has Saamana changed masthead to green with 'secular' tagline?,2019-12-05,India Today,No,Conclusion‘Saamana’ masthead and tagline remain the same. Masthead is still saffron and tagline says it speaks of “burning Hindutva issues”.
https://www.indiatoday.in/fact-check/story/fact-check-were-these-animals-rescued-from-the-australian-bush-fires-1634808-2020-01-07,Fact Check: Were these animals rescued from the Australian bush fires?,2020-01-07,India Today,No,ConclusionMost of the images are old and not from Australia.
https://www.indiatoday.in/fact-check/story/fact-check-this-post-on-biryani-is-too-sour-to-consume-1651710-2020-03-02,Fact Check: This post on biryani is too sour to consume,2020-03-02,India Today,No,ConclusionImages used in the viral post are unrelated and the post is false
https://www.indiatoday.in/fact-check/story/fact-check-taliban-suicide-bomber-passed-off-as-delhi-riot-accused-1652145-2020-03-03,Fact Check: Taliban suicide bomber passed off as Delhi riot accused,2020-03-03,India Today,Yes,ConclusionViral image is 10 years old and of a Taliban suicide bomber caught in Afghanistan. The NIA and UP police raids are two years old.
https://www.indiatoday.in/fact-check/story/fact-check-br-ambedkar-great-grandson-mistakes-cattle-breed-for-caste-1649304-2020-02-23,Fact Check: BR Ambedkar's great-grandson mistakes cattle breed for caste,2020-02-23,India Today,No,Conclusion'Brahman Pies' has nothing to do with the Indian caste 'Brahmin'. The name 'Brahman Pies' comes after cattle breed 'Brahman'.
https://www.indiatoday.in/fact-check/story/no-olympics-did-not-redesign-its-logo-on-social-distancing-theme-1659321-2020-03-24,"Fact Check: No, Olympics did not redesign its logo on social distancing theme",2020-03-24,India Today,No,ConclusionThe Tokyo Olympics logo has not been redesigned.
https://www.indiatoday.in/fact-check/story/no-us-health-body-has-not-recommended-shaving-facial-hair-prevent-coronavirus-1660754-2020-03-28,"Fact Check: No, US health body has not recommended shaving facial hair to prevent coronavirus",2020-03-28,India Today,No,ConclusionNo such recommendations have been made by CDC so far.
https://www.indiatoday.in/fact-check/story/fact-check-fake-aap-candidates-list-goes-viral-with-communal-spin-1636245-2020-01-12,Fact Check: Fake AAP candidates list goes viral with communal spin,2020-01-12,India Today,No,"ConclusionThe viral list is fake, as AAP is yet to make any announcement."
https://www.indiatoday.in/fact-check/story/fact-check-video-of-little-girl-crying-goes-viral-with-misleading-claim-1628768-2019-12-16,Fact Check: Video of little girl crying goes viral with misleading claim,2019-12-17,India Today,No,ConclusionThe video is almost two years old and the girl has been reunited with her family
https://www.indiatoday.in/fact-check/story/popular-story-about-historic-pic-of-gandhi-is-far-from-truth-1645863-2020-02-12,Fact Check: Popular story about this historic pic of Gandhi is far from truth,2020-02-13,India Today,No,ConclusionThe picture was taken in 1937 at Mumbai's Juhu beach.
https://www.indiatoday.in/fact-check/story/fact-check-european-kid-was-not-beaten-up-my-muslim-refugee-1634220-2020-01-05,Fact Check: This European kid was not beaten up by a Muslim immigrant for having blue eyes,2020-01-05,India Today,No,"ConclusionThe child seen in the picture was attacked by a Rottweiler at her home in Cardiff, UK, back in 2008."
https://www.indiatoday.in/fact-check/story/fact-check-did-former-european-commission-prez-say-indian-voters-are-foolish-1632701-2019-12-30,Fact Check: Did former European Commission prez say Indian voters are foolish?,2019-12-30,India Today,No,ConclusionThe former EC president never made this statement.
https://www.indiatoday.in/fact-check/story/fact-check-did-this-sfi-worker-fake-injuries-after-violence-at-jnu-1634821-2020-01-07,Fact Check: Did this SFI worker fake injuries after violence at JNU?,2020-01-07,India Today,Yes,ConclusionMedical reports confirm Soori Krishnan’s physical injuries
https://www.indiatoday.in/fact-check/story/fact-check-did-police-publicly-kill-coronavirus-infected-woman-in-china-1645123-2020-02-10,Fact Check: Did police publicly kill coronavirus-infected woman in China?,2020-02-10,India Today,No,ConclusionThe woman in the viral video was taken into custody for violating traffic restrictions in China’s Heilongjiang province.
https://www.indiatoday.in/fact-check/story/fact-check-no-this-is-not-a-fingerprint-shaped-village-in-germany-1648749-2020-02-21,"Fact Check: No, this is not a fingerprint shaped village in Germany",2020-02-21,India Today,No,Conclusion The viral photo is a digital artwork of an artist.
https://www.indiatoday.in/fact-check/story/fact-check-did-rahul-gandhi-salute-the-tricolour-with-his-left-hand-1640694-2020-01-27,Fact Check: Did Rahul Gandhi salute the Tricolour with his left hand?,2020-01-27,India Today,No,"ConclusionThe viral image is inverted laterally. In the original picture, Rahul Gandhi was seen saluting with his right hand."
https://www.indiatoday.in/fact-check/story/fact-check-fake-names-hyderabad-rape-accused-go-viral-with-communal-twist-1626427-2019-12-08,Fact Check: Fake names of Hyderabad rape accused go viral with communal twist,2019-12-08,India Today,No,"ConclusionThe names of the accused were Mohammad Areef, Jollu Shiva, Jollu Naveen and Chintakunta Chennakeshavulu.
"
https://www.indiatoday.in/fact-check/story/fact-check-no-this-picture-is-not-about-brutality-of-delhi-police-1650966-2020-02-28,"Fact Check: No, this picture is not about brutality of Delhi Police",2020-02-28,India Today,Yes,"ConclusionThis is a 10-year-old picture from Dhaka, Bangladesh."
https://www.indiatoday.in/fact-check/story/fact-check-delhi-govt-advert-for-riot-victims-morphed-with-communal-twist-1652132-2020-03-03,Fact Check: Delhi govt advert for riot victims morphed with communal twist,2020-03-03,India Today,Yes,ConclusionViral image is morphed. The original advertisement does not include the name of any religion.
https://www.indiatoday.in/fact-check/story/finland-prime-minister-sanna-marin-four-day-six-hours-week-work-truth-1637564-2020-01-16,Fact Check: News about four-day working week in Finland is too good to be true ,2020-01-16,India Today,No,ConclusionSix hours work shifts and four day working week is not one of Finnish government agendas.
https://www.indiatoday.in/fact-check/story/fact-check-is-the-chinese-govt-burning-pigs-alive-to-contain-coronavirus-1642960-2020-02-03,Fact Check: Is the Chinese govt burning pigs alive to contain coronavirus?,2020-02-03,India Today,No,ConclusionViral video is around a year old and has nothing to do with coronavirus in China
https://www.indiatoday.in/fact-check/story/fact-check-false-message-of-assam-lockdown-goes-viral-amid-covid-19-scare-1658824-2020-03-23,Fact Check: False message of Assam lockdown goes viral amid Covid-19 scare,2020-03-23,India Today,No,ConclusionNo such decision has been taken by the Assam government so far
https://www.indiatoday.in/fact-check/story/fact-check-old-picture-of-kejriwal-imran-khan-meet-linked-to-delhi-election-1645816-2020-02-12,Fact Check: Old picture of Kejriwal-Imran Khan meet linked to Delhi election,2020-02-12,India Today,No,ConclusionThe viral image is four years old and has no relation with Delhi election.
https://www.indiatoday.in/fact-check/story/fact-check-pm-modi-s-image-photoshopped-along-with-starving-woman-from-africa-1624569-2019-12-02,Fact Check: PM Modi's image photoshopped along with starving woman from Africa,2019-12-02,India Today,No,"ConclusionPM Modi's image is photoshopped. The image of the woman with a child is from Africa.
"
https://www.indiatoday.in/fact-check/story/fact-check-mainstream-media-fall-for-crazy-satire-story-on-viagra-filled-river-1627512-2019-12-11,Fact Check: Mainstream media fall for crazy satire story on viagra-filled river,2019-12-11,India Today,No,"ConclusionThis is a satirical article.

 "
https://www.indiatoday.in/fact-check/story/fact-check-truth-behind-viral-post-showing-chinese-biz-tycoon-jack-ma-struggle-1627178-2019-12-10,Fact Check: Truth behind viral post showing Chinese biz tycoon Jack Ma’s struggle,2019-12-10,India Today,No,ConclusionThe boy encircled in the photo is reportedly a lookalike of Jack Ma.
https://www.indiatoday.in/fact-check/story/fact-check-this-viral-video-is-not-of-kobe-bryant-s-chopper-crash-1641047-2020-01-28,Fact Check: This viral video is not of Kobe Bryant’s chopper crash,2020-01-28,India Today,No,ConclusionThe viral video is from UAE and more than a year old
https://www.indiatoday.in/fact-check/story/fact-check-rpf-constable-s-death-in-accident-linked-to-anti-caa-violence-1629074-2019-12-17,Fact Check: RPF constable’s death in accident linked to anti-CAA violence,2019-12-17,India Today,Yes,"ConclusionRPF constable Dharmendra Meena was killed in a road accident

"
https://www.indiatoday.in/fact-check/story/fact-check-no-akbaruddin-owaisi-is-not-pleading-for-help-because-of-amit-shah-1635132-2020-01-08,"Fact Check: No, Akbaruddin Owaisi is not pleading for help because of Amit Shah",2020-01-08,India Today,No,ConclusionThe video of him praying is from 2014; Amit Shah became Union Home minister in 2019
https://www.indiatoday.in/fact-check/story/fact-check-before-us-president-s-visit-a-sensational-trump-lookalike-video-goes-viral-1648457-2020-02-20,"Fact Check: Before US president’s visit, a sensational Trump lookalike video goes viral",2020-02-20,India Today,No,"ConclusionThe man seen in the viral video is a Trump impersonator. 

"
https://www.indiatoday.in/fact-check/story/fact-check-police-did-not-fix-timings-for-grocery-and-medical-stores-in-mumbai-1659252-2020-03-24,Fact Check: Police did not fix timings for grocery and medical stores in Mumbai,2020-03-24,India Today,No,ConclusionIt is a hoax. The Mumbai Police commissioner has not issued any such order
